u,sign,path
-0.0381895374,279.2307692308,0
-0.0381895374,279.2307692308,0
-0.0394246185,271.6520610191,0
-0.0394246185,271.6520610191,0
-0.0456118995,278.464784161,0
-0.0456118995,278.464784161,0
-0.0431357995,276.9490425187,0
-0.0431357995,276.9490425187,0
-0.0431357995,264.0701071081,0
-0.0431357995,264.0701071081,0
-0.0443768185,270.1265822785,0
-0.0443768185,270.1265822785,0
-0.0419007185,276.9490425187,0
-0.0419007185,276.9490425187,0
-0.0456118995,274.6770529049,0
-0.0456118995,274.6770529049,0
-0.0394246185,275.4365465758,0
-0.0394246185,275.4365465758,0
-0.0419007185,273.164556962,0
-0.0419007185,273.164556962,0
-0.0530342616,276.1927945472,0
-0.0530342616,276.1927945472,0
-0.0567365358,282.259006816,0
-0.0567365358,282.259006816,0
-0.0456118995,279.2210321324,0
-0.0456118995,279.2210321324,0
-0.0493230806,258.7504057124,0
-0.0493230806,258.7504057124,0
-0.0505581616,275.4462836741,0
-0.0505581616,275.4462836741,0
-0.0468469806,266.3420967218,0
-0.0468469806,266.3420967218,0
-0.0468469806,273.164556962,0
-0.0468469806,273.164556962,0
-0.0542693427,271.6520610191,0
-0.0542693427,271.6520610191,0
-0.0592156048,273.164556962,0
-0.0592156048,273.164556962,0
-0.0604477169,270.1265822785,0
-0.0604477169,270.1265822785,0
-0.0505581616,272.3985718922,0
-0.0505581616,272.3985718922,0
-0.0468469806,279.9805258033,0
-0.0468469806,279.9805258033,0
-0.0555044237,263.3106134372,0
-0.0555044237,263.3106134372,0
-0.0616917048,270.1363193768,0
-0.0616917048,270.1363193768,0
-0.0468469806,263.3008763389,0
-0.0468469806,263.3008763389,0
-0.0456118995,278.464784161,0
-0.0456118995,278.464784161,0
-0.0579716169,261.788380396,0
-0.0579716169,261.788380396,0
-0.0517932427,268.6108406362,0
-0.0517932427,268.6108406362,0
-0.0443679116,271.6520610191,0
-0.0443679116,271.6520610191,0
-0.0604477169,268.6108406362,0
-0.0604477169,268.6108406362,0
-0.0555044237,269.3800714054,0
-0.0555044237,269.3800714054,0
-0.0517932427,276.1927945472,0
-0.0517932427,276.1927945472,0
-0.0592156048,261.0418695229,0
-0.0592156048,261.0418695229,0
-0.0480820616,267.0983446933,0
-0.0480820616,267.0983446933,0
-0.0592156048,258.7601428108,0
-0.0592156048,258.7601428108,0
-0.0530253548,253.4501785135,0
-0.0530253548,253.4501785135,0
-0.0480820616,269.370334307,0
-0.0480820616,269.370334307,0
-0.0579716169,279.2307692308,0
-0.0579716169,279.2307692308,0
-0.0456118995,257.994157741,0
-0.0456118995,257.994157741,0
-0.0567365358,267.0983446933,0
-0.0567365358,267.0983446933,0
-0.0505492548,272.4083089906,0
-0.0505492548,272.4083089906,0
-0.0616827979,273.164556962,0
-0.0616827979,273.164556962,0
-0.0493141737,266.3420967218,0
-0.0493141737,266.3420967218,0
-0.062917879,265.5728659526,0
-0.062917879,265.5728659526,0
-0.0468380737,266.3420967218,0
-0.0468380737,266.3420967218,0
-0.0616827979,263.3008763389,0
-0.0616827979,263.3008763389,0
-0.0493141737,266.3420967218,0
-0.0493141737,266.3420967218,0
-0.0592066979,276.9490425187,0
-0.0592066979,276.9490425187,0
-0.06662906,269.370334307,0
-0.06662906,269.370334307,0
-0.0505492548,257.2444011685,0
-0.0505492548,257.2444011685,0
-0.06662906,270.8925673483,0
-0.06662906,270.8925673483,0
-0.0579716169,270.8828302499,0
-0.0579716169,270.8828302499,0
-0.06043881,267.0983446933,0
-0.06043881,267.0983446933,0
-0.065393979,261.0418695229,0
-0.065393979,261.0418695229,0
-0.0468380737,263.3106134372,0
-0.0468380737,263.3106134372,0
-0.053016448,259.5163907822,0
-0.053016448,259.5163907822,0
-0.0616827979,267.0983446933,0
-0.0616827979,267.0983446933,0
-0.0579716169,269.370334307,0
-0.0579716169,269.370334307,0
-0.0517813669,266.3485881207,0
-0.0517813669,266.3485881207,0
-0.0592156048,257.2444011685,0
-0.0592156048,257.2444011685,0
-0.0666379669,260.282375852,0
-0.0666379669,260.282375852,0
-0.0530253548,268.6108406362,0
-0.0530253548,268.6108406362,0
-0.0505492548,251.1781888997,0
-0.0505492548,251.1781888997,0
-0.0604477169,257.2346640701,0
-0.0604477169,257.2346640701,0
-0.062917879,264.8263550795,0
-0.062917879,264.8263550795,0
-0.0641618669,266.3420967218,0
-0.0641618669,266.3420967218,0
-0.0517932427,258.0038948393,0
-0.0517932427,258.0038948393,0
-0.0542604358,265.582603051,0
-0.0542604358,265.582603051,0
-0.0554925479,264.0701071081,0
-0.0554925479,264.0701071081,0
-0.06043881,270.1265822785,0
-0.06043881,270.1265822785,0
-0.06910516,270.1363193768,0
-0.06910516,270.1363193768,0
-0.06910516,264.0701071081,0
-0.06910516,264.0701071081,0
-0.0678611721,271.6423239208,0
-0.0678611721,271.6423239208,0
-0.0554925479,264.0701071081,0
-0.0554925479,264.0701071081,0
-0.0517813669,256.4784160987,0
-0.0517813669,256.4784160987,0
-0.0493052669,264.8263550795,0
-0.0493052669,264.8263550795,0
-0.054251529,261.7981174943,0
-0.054251529,261.7981174943,0
-0.0542604358,252.7036676404,0
-0.0542604358,252.7036676404,0
-0.0554925479,260.282375852,0
-0.0554925479,260.282375852,0
-0.053016448,254.2161635833,0
-0.053016448,254.2161635833,0
-0.054251529,261.0321324245,0
-0.054251529,261.0321324245,0
-0.054251529,252.6841934437,0
-0.054251529,252.6841934437,0
-0.0554925479,260.2758844531,0
-0.0554925479,260.2758844531,0
-0.06043881,253.4501785135,0
-0.06043881,253.4501785135,0
-0.054251529,260.282375852,0
-0.054251529,260.282375852,0
-0.0554925479,251.9474196689,0
-0.0554925479,251.9474196689,0
-0.0505492548,246.6244725738,0
-0.0505492548,246.6244725738,0
-0.053016448,252.693930542,0
-0.053016448,252.693930542,0
-0.0517813669,258.7504057124,0
-0.0517813669,258.7504057124,0
-0.0690962532,251.1781888997,0
-0.0690962532,251.1781888997,0
-0.0715753221,267.8545926647,0
-0.0715753221,267.8545926647,0
-0.0653850721,273.164556962,0
-0.0653850721,273.164556962,0
-0.06662906,256.488153197,0
-0.06662906,256.488153197,0
-0.0579627101,250.4219409283,0
-0.0579627101,250.4219409283,0
-0.056727629,258.0038948393,0
-0.056727629,258.0038948393,0
-0.0554866101,249.6754300552,0
-0.0554866101,249.6754300552,0
-0.0678611721,251.1781888997,0
-0.0678611721,251.1781888997,0
-0.0641499911,260.2758844531,0
-0.0641499911,260.2758844531,0
-0.0653850721,267.0983446933,0
-0.0653850721,267.0983446933,0
-0.0591977911,264.0701071081,0
-0.0591977911,264.0701071081,0
-0.0591977911,243.5994806881,0
-0.0591977911,243.5994806881,0
-0.0715664153,260.282375852,0
-0.0715664153,260.282375852,0
-0.0666201532,266.3420967218,0
-0.0666201532,266.3420967218,0
-0.0592066979,249.6656929568,0
-0.0592066979,249.6656929568,0
-0.0690962532,257.2444011685,0
-0.0690962532,257.2444011685,0
-0.0666201532,259.5163907822,0
-0.0666201532,259.5163907822,0
-0.0678552342,265.582603051,0
-0.0678552342,265.582603051,0
-0.0579627101,257.994157741,0
-0.0579627101,257.994157741,0
-0.0690873464,251.9474196689,0
-0.0690873464,251.9474196689,0
-0.0678552342,258.0038948393,0
-0.0678552342,258.0038948393,0
-0.0579627101,255.7319052256,0
-0.0579627101,255.7319052256,0
-0.0740425153,248.1499513145,0
-0.0740425153,248.1499513145,0
-0.0666201532,265.582603051,0
-0.0666201532,265.582603051,0
-0.0591977911,258.0038948393,0
-0.0591977911,258.0038948393,0
-0.0703313342,249.6559558585,0
-0.0703313342,249.6559558585,0
-0.0616738911,261.788380396,0
-0.0616738911,261.788380396,0
-0.0591977911,241.3274910743,0
-0.0591977911,241.3274910743,0
-0.0690962532,255.7319052256,0
-0.0690962532,255.7319052256,0
-0.0641499911,253.4599156118,0
-0.0641499911,253.4599156118,0
-0.0690873464,247.3937033431,0
-0.0690873464,247.3937033431,0
-0.0591977911,254.2064264849,0
-0.0591977911,254.2064264849,0
-0.0727985274,245.8682246024,0
-0.0727985274,245.8682246024,0
-0.0629089722,253.4501785135,0
-0.0629089722,253.4501785135,0
-0.0765097084,246.6244725738,0
-0.0765097084,246.6244725738,0
-0.0653761653,262.5543654658,0
-0.0653761653,262.5543654658,0
-0.0802238584,254.2161635833,0
-0.0802238584,254.2161635833,0
-0.0629089722,262.5446283674,0
-0.0629089722,262.5446283674,0
-0.0777447895,255.7319052256,0
-0.0777447895,255.7319052256,0
-0.0666112464,261.788380396,0
-0.0666112464,261.788380396,0
-0.0752686895,254.2161635833,0
-0.0752686895,254.2161635833,0
-0.0629089722,261.7981174943,0
-0.0629089722,261.7981174943,0
-0.0715664153,254.2064264849,0
-0.0715664153,254.2064264849,0
-0.0616649843,251.1781888997,0
-0.0616649843,251.1781888997,0
-0.0752775963,258.7504057124,0
-0.0752775963,258.7504057124,0
-0.0752686895,238.2960077897,0
-0.0752686895,238.2960077897,0
-0.0690873464,266.3420967218,0
-0.0690873464,266.3420967218,0
-0.0814559705,248.9061992859,0
-0.0814559705,248.9061992859,0
-0.0653761653,243.5994806881,0
-0.0653761653,243.5994806881,0
-0.0715575085,250.4219409283,0
-0.0776824417,234.511522233,1
-0.0789175227,236.7737747485,1
-0.0789175227,236.7737747485,1
-0.083854878,245.0827653359,1
-0.083854878,245.0827653359,1
-0.0875571522,252.635507952,1
-0.0875571522,252.635507952,1
-0.0912594264,244.3362544628,1
-0.0912594264,244.3362544628,1
-0.0838637848,242.0740019474,1
-0.0838637848,242.0740019474,1
-0.0752063417,251.129503408,1
-0.0752063417,251.129503408,1
-0.0752063417,242.8205128205,1
-0.0752063417,242.8205128205,1
-0.0752063417,234.511522233,1
-0.0752063417,234.511522233,1
-0.0776824417,237.5397598182,1
-0.0776824417,237.5397598182,1
-0.0826108901,235.2710159039,1
-0.0826108901,235.2710159039,1
-0.0826197969,236.7737747485,1
-0.0826197969,236.7737747485,1
-0.0863220711,243.576760792,1
-0.0863220711,243.576760792,1
-0.083854878,237.5300227199,1
-0.083854878,237.5300227199,1
-0.083854878,244.3362544628,1
-0.083854878,244.3362544628,1
-0.0887922332,236.7835118468,1
-0.0887922332,236.7835118468,1
-0.0924945075,244.3362544628,1
-0.0924945075,244.3362544628,1
-0.0900243453,237.5300227199,1
-0.0900243453,237.5300227199,1
-0.0924945075,248.8575137942,1
-0.0924945075,248.8575137942,1
-0.0937266196,249.6170074651,1
-0.0937266196,249.6170074651,1
-0.0937355264,248.8575137942,1
-0.0937355264,248.8575137942,1
-0.0900243453,250.3732554365,1
-0.0900243453,250.3732554365,1
-0.0912594264,240.5517689062,1
-0.0912594264,240.5517689062,1
-0.0925034143,239.0457643622,1
-0.0925034143,239.0457643622,1
-0.0924945075,242.0740019474,1
-0.0924945075,242.0740019474,1
-0.0826108901,239.8020123337,1
-0.0826108901,239.8020123337,1
-0.0924945075,245.8487504057,1
-0.0924945075,245.8487504057,1
-0.0937266196,239.0457643622,1
-0.0937266196,239.0457643622,1
-0.0863131643,242.0642648491,1
-0.0863131643,242.0642648491,1
-0.0863220711,248.8575137942,1
-0.0863220711,248.8575137942,1
-0.0875571522,240.5517689062,1
-0.0875571522,240.5517689062,1
-0.083854878,234.5212593314,1
-0.083854878,234.5212593314,1
-0.0863131643,242.0740019474,1
-0.0863131643,242.0740019474,1
-0.083854878,233.7650113599,1
-0.083854878,233.7650113599,1
-0.0875482454,241.317753976,1
-0.0875482454,241.317753976,1
-0.0776735348,234.511522233,1
-0.0776735348,234.511522233,1
-0.0776735348,231.4930217462,1
-0.0776735348,231.4930217462,1
-0.0764414227,232.9990262902,1
-0.0764414227,232.9990262902,1
-0.0813876848,231.4930217462,1
-0.0813876848,231.4930217462,1
-0.0912594264,239.0457643622,1
-0.0912594264,239.0457643622,1
-0.0863220711,240.5582603051,1
-0.0961967817,219.2827004219,2
-0.0999079627,240.5582603051,2
-0.0999079627,240.5582603051,2
-0.0974288938,234.482310938,2
-0.0974288938,234.482310938,2
-0.1023840627,225.358649789,2
-0.1023840627,225.358649789,2
-0.0986728817,233.7260629666,2
-0.0986728817,233.7260629666,2
-0.1036280506,226.1246348588,2
-0.1036280506,226.1246348588,2
-0.0912327059,234.482310938,2
-0.0912327059,234.482310938,2
-0.1011519506,225.3683868874,2
-0.1011519506,225.3683868874,2
-0.0937177127,233.7260629666,2
-0.0937177127,233.7260629666,2
-0.0961967817,232.2103213242,2
-0.0961967817,232.2103213242,2
-0.0850335491,223.8526452451,2
-0.0850335491,223.8526452451,2
-0.0974288938,225.3683868874,2
-0.0974288938,225.3683868874,2
-0.0899976248,223.0866601753,2
-0.0899976248,223.0866601753,2
-0.0974288938,231.4540733528,2
-0.0974288938,231.4540733528,2
-0.1048631316,231.4443362545,2
-0.1048631316,231.4443362545,2
-0.0937177127,222.3206751055,2
-0.0937177127,222.3206751055,2
-0.1011519506,220.8049334632,2
-0.1011519506,220.8049334632,2
-0.0899976248,228.4063615709,2
-0.0899976248,228.4063615709,2
-0.0999079627,219.2924375203,2
-0.0999079627,219.2924375203,2
-0.0875215249,226.1343719572,2
-0.0875215249,226.1343719572,2
-0.0961878748,220.0486854917,2
-0.0961878748,220.0486854917,2
-0.0850454249,223.0866601753,2
-0.0850454249,223.0866601753,2
-0.0924766938,219.2827004219,2
-0.0924766938,219.2827004219,2
-0.1036280506,226.8841285297,2
-0.1036280506,226.8841285297,2
-0.0961878748,230.688088283,2
-0.0961878748,230.688088283,2
-0.0974199869,227.6501135995,2
-0.0974199869,227.6501135995,2
-0.0912327059,228.4063615709,2
-0.0912327059,228.4063615709,2
-0.0999079627,236.0077896787,2
-0.0999079627,236.0077896787,2
-0.0899976248,227.6403765011,2
-0.0899976248,227.6403765011,2
-0.0887566059,220.0486854917,2
-0.0887566059,220.0486854917,2
-0.1061041506,230.6783511847,2
-0.1061041506,230.6783511847,2
-0.0986639748,232.9600778968,2
-0.0986639748,232.9600778968,2
-0.0974288938,230.6783511847,2
-0.0974288938,230.6783511847,2
-0.1060952438,230.688088283,2
-0.1060952438,230.688088283,2
-0.0887655127,223.0866601753,2
-0.0887655127,223.0866601753,2
-0.0986639748,235.9980525803,2
-0.0986639748,235.9980525803,2
-0.086277537,226.8841285297,2
-0.086277537,226.8841285297,2
-0.0961878748,218.5264524505,2
-0.0961878748,218.5264524505,2
-0.1036280506,226.1246348588,2
-0.1036280506,226.1246348588,2
-0.0850335491,227.6501135995,2
-0.1183569859,207.1372930867,3
-0.120827148,213.2067510549,3
-0.120827148,213.2067510549,3
-0.107214536,213.9532619279,3
-0.107214536,213.9532619279,3
-0.114639867,198.8023369036,3
-0.114639867,198.8023369036,3
-0.1208360549,206.3810451152,3
-0.1208360549,206.3810451152,3
-0.1146458049,207.8967867575,3
-0.1146458049,207.8967867575,3
-0.1096936049,204.858812074,3
-0.1096936049,204.858812074,3
-0.119592067,210.9347614411,3
-0.119592067,210.9347614411,3
-0.1245472359,213.1970139565,3
-0.1245472359,213.1970139565,3
-0.104738436,207.1308016878,3
-0.104738436,207.1308016878,3
-0.1183569859,204.8685491723,3
-0.1183569859,204.8685491723,3
-0.1233121549,210.9250243427,3
-0.1233121549,210.9250243427,3
-0.1096936049,212.447257384,3
-0.1096936049,212.447257384,3
-0.1096936049,198.8088283025,3
-0.1096936049,198.8088283025,3
-0.1245472359,204.8685491723,3
-0.1245472359,204.8685491723,3
-0.123303248,220.0194741967,3
-0.123303248,220.0194741967,3
-0.108449617,204.1123012009,3
-0.108449617,204.1123012009,3
-0.1158897928,198.8088283025,3
-0.1158897928,198.8088283025,3
-0.1245472359,212.447257384,3
-0.1245472359,212.447257384,3
-0.1059824238,206.3810451152,3
-0.1059824238,206.3810451152,3
-0.119592067,215.4657578708,3
-0.119592067,215.4657578708,3
-0.123303248,210.9347614411,3
-0.123303248,210.9347614411,3
-0.1059705481,211.6812723142,3
-0.1059705481,211.6812723142,3
-0.1134047859,197.2865952613,3
-0.1134047859,197.2865952613,3
-0.1158808859,204.8685491723,3
-0.1158808859,204.8685491723,3
-0.123303248,206.3810451152,3
-0.123303248,206.3810451152,3
-0.110925717,210.1687763713,3
-0.110925717,210.1687763713,3
-0.117115967,209.4092827004,3
-0.117115967,209.4092827004,3
-0.1220622291,211.6910094125,3
-0.1220622291,211.6910094125,3
-0.1121697049,204.8685491723,3
-0.1121697049,204.8685491723,3
-0.1096936049,202.5965595586,3
-0.1096936049,202.5965595586,3
-0.1183569859,208.653034729,3
-0.1183569859,208.653034729,3
-0.118351048,209.4092827004,3
-0.118351048,209.4092827004,3
-0.1121697049,203.35280753,3
-0.1121697049,203.35280753,3
-0.1183569859,214.7192469977,3
-0.1183569859,214.7192469977,3
-0.1121607981,216.2349886401,3
-0.1121607981,216.2349886401,3
-0.110925717,207.8967867575,3
-0.1269431744,190.4446608244,4
-0.1281782554,186.6374553716,4
-0.1281782554,186.6374553716,4
-0.1281782554,193.4923726063,4
-0.1281782554,193.4923726063,4
-0.1331156107,194.2486205777,4
-0.1331156107,194.2486205777,4
-0.1244759812,190.4446608244,4
-0.1244759812,190.4446608244,4
-0.1343595986,198.8088283025,4
-0.1343595986,198.8088283025,4
-0.1368267918,200.3245699448,4
-0.1368267918,200.3245699448,4
-0.1219969123,194.2388834794,4
-0.1219969123,194.2388834794,4
-0.1281782554,192.7231418371,4
-0.1281782554,192.7231418371,4
-0.1232319933,194.2388834794,4
-0.1232319933,194.2388834794,4
-0.1257110623,191.2009087958,4
-0.1257110623,191.2009087958,4
-0.1269431744,185.8909444985,4
-0.1269431744,185.8909444985,4
-0.1281693486,198.8088283025,4
-0.1281693486,198.8088283025,4
-0.1257110623,195.7611165206,4
-0.1257110623,195.7611165206,4
-0.1294133365,191.9571567673,4
-0.1294133365,191.9571567673,4
-0.1318805297,197.2865952613,4
-0.1318805297,197.2865952613,4
-0.1232319933,197.2865952613,4
-0.1232319933,197.2865952613,4
-0.1281782554,185.1249594288,4
-0.1281782554,185.1249594288,4
-0.1380618728,198.0460889322,4
-0.1380618728,198.0460889322,4
-0.1207648002,191.9863680623,4
-0.1207648002,191.9863680623,4
-0.1306543554,201.0938007141,4
-0.1306543554,201.0938007141,4
-0.1368178849,195.7546251217,4
-0.1368178849,195.7546251217,4
-0.1219969123,187.4034404414,4
-0.1219969123,187.4034404414,4
-0.1331156107,203.3625446284,4
-0.1331156107,203.3625446284,4
-0.1368178849,201.8403115871,4
-0.1368178849,201.8403115871,4
-0.1244670744,202.6062966569,4
-0.1244670744,202.6062966569,4
-0.1294133365,188.1726712106,4
-0.1294133365,188.1726712106,4
-0.1318894365,191.9668938656,4
-0.1318894365,191.9668938656,4
-0.1182857313,195.7611165206,4
-0.1182857313,195.7611165206,4
-0.1294133365,192.7231418371,4
-0.1294133365,192.7231418371,4
-0.1343595986,199.558584875,4
-0.1343595986,199.558584875,4
-0.1207648002,201.0808179163,4
-0.1207648002,201.0808179163,4
-0.1219969123,186.64719247,4
-0.1219969123,186.64719247,4
-0.1294133365,191.2009087958,4
-0.1294133365,191.2009087958,4
-0.1244759812,194.2486205777,4
-0.1244759812,194.2486205777,4
-0.1269342676,192.7231418371,4
-0.1269342676,192.7231418371,4
-0.1281782554,185.8812074002,4
-0.1246986521,188.1142486206,5
-0.129172852,192.8886725089,5
-0.1269342676,192.8886725089,5
-0.1269342676,188.1142486206,5
-0.129172852,188.1142486206,5
-0.1246986521,192.8886725089,5
-0.1259752984,184.2713404739,5
-0.1303455852,189.1626095424,5
-0.1282138828,189.1626095424,5
-0.1282138828,184.2713404739,5
-0.1303455852,184.2713404739,5
-0.1259752984,189.1626095424,5
-0.1259752984,191.1424862058,5
-0.1303455852,195.9169100941,5
-0.1282138828,195.9169100941,5
-0.1282138828,191.1424862058,5
-0.1303455852,191.1424862058,5
-0.1259752984,195.9169100941,5
-0.1308770263,191.8403115871,5
-0.1353512262,196.7348263551,5
-0.1331156107,196.7348263551,5
-0.1331156107,191.8403115871,5
-0.1353512262,191.8403115871,5
-0.1308770263,196.7348263551,5
-0.1222463037,188.1142486206,5
-0.1267205035,192.8886725089,5
-0.1244848881,192.8886725089,5
-0.1244848881,188.1142486206,5
-0.1267205035,188.1142486206,5
-0.1222463037,192.8886725089,5
-0.1321566415,196.3842908147,5
-0.1365239594,201.2755598832,5
-0.134285375,201.2755598832,5
-0.134285375,196.3842908147,5
-0.1365239594,196.3842908147,5
-0.1321566415,201.2755598832,5
-0.134606021,197.900032457,5
-0.1389763078,202.7913015255,5
-0.1368446054,202.7913015255,5
-0.1368446054,197.900032457,5
-0.1389763078,197.900032457,5
-0.134606021,202.7913015255,5
-0.1197969242,191.8403115871,5
-0.124167211,196.7348263551,5
-0.1220355086,196.7348263551,5
-0.1220355086,191.8403115871,5
-0.124167211,191.8403115871,5
-0.1197969242,196.7348263551,5
-0.1259752984,190.3278156443,5
-0.1303455852,195.2190847128,5
-0.1282138828,195.2190847128,5
-0.1282138828,190.3278156443,5
-0.1303455852,190.3278156443,5
-0.1259752984,195.2190847128,5
-0.1209696574,191.8403115871,5
-0.1254438573,196.7348263551,5
-0.1232052728,196.7348263551,5
-0.1232052728,191.8403115871,5
-0.1254438573,191.8403115871,5
-0.1209696574,196.7348263551,5
-0.1235259189,188.8120740019,5
-0.1278932367,193.7033430704,5
-0.1256576213,193.7033430704,5
-0.1256576213,188.8120740019,5
-0.1278932367,188.8120740019,5
-0.1235259189,193.7033430704,5
-0.1246986521,183.5702693931,5
-0.129172852,188.3479389809,5
-0.1269342676,188.3479389809,5
-0.1269342676,183.5702693931,5
-0.129172852,183.5702693931,5
-0.1246986521,188.3479389809,5
-0.1259752984,196.3842908147,5
-0.1303455852,201.2755598832,5
-0.1281070008,201.2755598832,5
-0.1281070008,196.3842908147,5
-0.1303455852,196.3842908147,5
-0.1259752984,201.2755598832,5
-0.1235259189,193.3560532295,5
-0.1278932367,198.247322298,5
-0.1256576213,198.247322298,5
-0.1256576213,193.3560532295,5
-0.1278932367,193.3560532295,5
-0.1235259189,198.247322298,5
-0.1271480316,189.6299902629,5
-0.1316252004,194.4044141512,5
-0.129386616,194.4044141512,5
-0.129386616,189.6299902629,5
-0.1316252004,189.6299902629,5
-0.1271480316,194.4044141512,5
-0.12960038,194.8685491723,5
-0.1340745799,199.7630639403,5
-0.1318359955,199.7630639403,5
-0.1318359955,194.8685491723,5
-0.1340745799,194.8685491723,5
-0.12960038,199.7630639403,5
-0.1209696574,194.8685491723,5
-0.1254438573,199.7630639403,5
-0.1232052728,199.7630639403,5
-0.1232052728,194.8685491723,5
-0.1254438573,194.8685491723,5
-0.1209696574,199.7630639403,5
-0.1259752984,182.7555988315,5
-0.1303455852,187.6468679,5
-0.1282138828,187.6468679,5
-0.1282138828,182.7555988315,5
-0.1303455852,182.7555988315,5
-0.1259752984,187.6468679,5
-0.1357787542,195.6864654333,5
-0.1402529541,200.4608893216,5
-0.1380173386,200.4608893216,5
-0.1380173386,195.6864654333,5
-0.1402529541,195.6864654333,5
-0.1357787542,200.4608893216,5
-0.1185173089,189.6299902629,5
-0.1229944778,194.4044141512,5
-0.1207558934,194.4044141512,5
-0.1207558934,189.6299902629,5
-0.1229944778,189.6299902629,5
-0.1185173089,194.4044141512,5
-0.1284276468,198.7147030185,5
-0.1329018467,203.4891269068,5
-0.1306662312,203.4891269068,5
-0.1306662312,198.7147030185,5
-0.1329018467,198.7147030185,5
-0.1284276468,203.4891269068,5
-0.134606021,193.3560532295,5
-0.1389763078,198.247322298,5
-0.1368446054,198.247322298,5
-0.1368446054,193.3560532295,5
-0.1389763078,193.3560532295,5
-0.134606021,198.247322298,5
-0.1197969242,185.0860110354,5
-0.124167211,189.8604349237,5
-0.1220355086,189.8604349237,5
-0.1220355086,185.0860110354,5
-0.124167211,185.0860110354,5
-0.1197969242,189.8604349237,5
-0.1308770263,200.9250243427,5
-0.1353512262,205.8195391107,5
-0.1331156107,205.8195391107,5
-0.1331156107,200.9250243427,5
-0.1353512262,200.9250243427,5
-0.1308770263,205.8195391107,5
-0.134606021,199.4125283999,5
-0.1389763078,204.3037974684,5
-0.1368446054,204.3037974684,5
-0.1368446054,199.4125283999,5
-0.1389763078,199.4125283999,5
-0.134606021,204.3037974684,5
-0.1222463037,200.2271989614,5
-0.1267205035,205.1217137293,5
-0.1244848881,205.1217137293,5
-0.1244848881,200.2271989614,5
-0.1267205035,200.2271989614,5
