flowobject_from,flowobject_to,classification_from,classification_to,comment,prefixed_id,skos_uri
C_Banas,1312,bonsai,cpc_2_1,one-to-many correspondence,c218c162-cdcd-4b3d-b34b-fdb476d01478,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Banas,1313,bonsai,cpc_2_1,many-to-many correspondence,cdd368b7-d6e4-47f1-acfe-6495b85a64bb,http://www.w3.org/2004/02/skos/core#relatedMatch
C_Barly,115,bonsai,cpc_2_1,many-to-one correspondence,344ff792-ec29-4ca5-acc3-cbc45f949afd,http://www.w3.org/2004/02/skos/core#broadMatch
C_Barld,115,bonsai,cpc_2_1,many-to-one correspondence,6c1c1370-8d62-4283-8cfa-26f5f043992c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Barlt,115,bonsai,cpc_2_1,many-to-one correspondence,ed3e4f6d-ac3c-4962-84b2-4259808917b7,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bastr,1922,bonsai,cpc_2_1,many-to-one correspondence,2ba39f9a-a2e6-4d1b-aefb-5c6a515f5bb8,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beany,1701,bonsai,cpc_2_1,one-to-one correspondence,eb2e5e9c-9137-43f8-9909-f4b98c803b62,http://www.w3.org/2004/02/skos/core#exactMatch
C_Beann,1241,bonsai,cpc_2_1,many-to-one correspondence,24ef818a-5129-446d-aba3-9a57187232ef,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beer_barl,24310,bonsai,cpc_2_1,many-to-one correspondence,15359c3a-a4aa-42fb-b2cb-c9666a330111,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beer_millet,24310,bonsai,cpc_2_1,many-to-one correspondence,10be242f-0a5d-4834-ab77-025a6d049fcb,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beer_maiz,24310,bonsai,cpc_2_1,many-to-one correspondence,b62e2b31-7c02-42f9-9d55-893f7daa8eaf,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beer_sorg,24310,bonsai,cpc_2_1,many-to-one correspondence,4c9db746-ef36-4a81-a7e0-1c8e8ec37b49,http://www.w3.org/2004/02/skos/core#broadMatch
C_Beesx,2960,bonsai,cpc_2_1,one-to-one correspondence,b8f13632-e2ac-4580-8d9d-df0cb6c41b49,http://www.w3.org/2004/02/skos/core#exactMatch
C_Berrs,1355,bonsai,cpc_2_1,many-to-one correspondence,bce079d5-0649-46ec-943e-5b904d79077a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bev_dstl,241,bonsai,cpc_2_1,many-to-one correspondence,9f9de20e-5b92-4540-97f4-e55c51379d0f,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bev_ferm,241,bonsai,cpc_2_1,many-to-one correspondence,fdf9500f-8a83-414f-8a8d-c444bd32ab11,http://www.w3.org/2004/02/skos/core#broadMatch
C_Blues,1355,bonsai,cpc_2_1,many-to-one correspondence,0356c3d3-3332-4eeb-8ee6-72ecac550bd0,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_bar,39120,bonsai,cpc_2_1,many-to-one correspondence,2960f4b5-77fb-4d2e-a9d4-86f0da9218f2,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_buc,39120,bonsai,cpc_2_1,many-to-one correspondence,c2f95c20-4883-4850-b8ea-607411227370,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_cer,39120,bonsai,cpc_2_1,many-to-one correspondence,0a7eaf90-ef64-4075-8689-f34e45e0c23a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_fon,39120,bonsai,cpc_2_1,many-to-one correspondence,0d6d75ee-9ae4-461a-9f7c-b8c61b76c8d0,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_mai,39120,bonsai,cpc_2_1,many-to-one correspondence,5d4d02af-f62c-4436-a230-0fd9ad2ea4d1,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_mil,39120,bonsai,cpc_2_1,many-to-one correspondence,c56930f4-d365-4136-8a9a-d80c13ca6aec,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_mix,39120,bonsai,cpc_2_1,many-to-one correspondence,863d77d7-f1cb-4328-bf5b-9ae70bee7b91,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_oat,39120,bonsai,cpc_2_1,many-to-one correspondence,3de32c15-e34e-493e-aef0-150998811f08,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_pul,39120,bonsai,cpc_2_1,many-to-one correspondence,59904532-3e0e-4d30-8ce0-686e436384ed,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_ric,39120,bonsai,cpc_2_1,many-to-one correspondence,69eb5a5c-4763-455c-83b3-00e571adb32b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_rye,39120,bonsai,cpc_2_1,many-to-one correspondence,c0ec9b17-3e67-4ba0-90fc-afde468b32fe,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_sor,39120,bonsai,cpc_2_1,many-to-one correspondence,00b1981d-2955-43c3-8564-e0fb28af1cd5,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_tri,39120,bonsai,cpc_2_1,many-to-one correspondence,83899d40-9996-4a41-bf61-7aafff80c22a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bran_whe,39120,bonsai,cpc_2_1,many-to-one correspondence,fc3751eb-9e7d-446c-acc9-c80e2931590c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Brazd,21429,bonsai,cpc_2_1,many-to-one correspondence,843382c5-7193-45c1-8c49-ed19e74fdecb,http://www.w3.org/2004/02/skos/core#broadMatch
C_Brazl,1377,bonsai,cpc_2_1,one-to-one correspondence,dcd50627-9a5d-4fd1-80c5-9673d0c5775a,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bread,23490,bonsai,cpc_2_1,one-to-one correspondence,5dcf49bc-01d2-4b07-9ac0-b3f054f7be3e,http://www.w3.org/2004/02/skos/core#exactMatch
C_Broay,1702,bonsai,cpc_2_1,one-to-one correspondence,a4265421-523b-4884-9636-755621fd4676,http://www.w3.org/2004/02/skos/core#exactMatch
C_Buckt,1192,bonsai,cpc_2_1,one-to-one correspondence,a3e34694-69b7-4e68-a37b-a31b80bdf991,http://www.w3.org/2004/02/skos/core#exactMatch
C_Bufmeat,2112,bonsai,cpc_2_1,many-to-one correspondence,d539687c-677f-4c6e-b3bf-9c27a6089b05,http://www.w3.org/2004/02/skos/core#broadMatch
C_Bufmilk,2112,bonsai,cpc_2_1,many-to-one correspondence,40e3a431-9cf9-4412-a738-2fe589a20488,http://www.w3.org/2004/02/skos/core#broadMatch
C_Butt_sheep,22249,bonsai,cpc_2_1,many-to-one correspondence,2297208a-9c7a-45f6-9eae-175b287cb520,http://www.w3.org/2004/02/skos/core#broadMatch
C_Butts,23620,bonsai,cpc_2_1,many-to-one correspondence,e0aa0723-ff73-446e-90bf-cea7867fbc63,http://www.w3.org/2004/02/skos/core#broadMatch
C_Butt_buff,22242,bonsai,cpc_2_1,one-to-one correspondence,3891bd2f-397b-45cd-a0b7-e9f2febf3ef4,http://www.w3.org/2004/02/skos/core#exactMatch
C_Butt_cow,22241,bonsai,cpc_2_1,one-to-one correspondence,8891d641-93ac-47ff-ace8-7ddac892f6f0,http://www.w3.org/2004/02/skos/core#exactMatch
C_Butt_goat,22249,bonsai,cpc_2_1,many-to-one correspondence,3afc2ca1-ec7e-49f8-87f9-6e3ea8ed3ced,http://www.w3.org/2004/02/skos/core#broadMatch
C_Buttk,22110,bonsai,cpc_2_1,one-to-one correspondence,8ee4f78d-62e7-4a6a-89df-e7464abbd15a,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cabbs,1212,bonsai,cpc_2_1,one-to-one correspondence,8aea28a9-57d6-4b04-9f0d-224a1fa7fe66,http://www.w3.org/2004/02/skos/core#exactMatch
C_Ckcopra,21910,bonsai,cpc_2_1,many-to-one correspondence,fa36ad2a-12e8-4f73-9271-87976be74d9b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckcotton,21910,bonsai,cpc_2_1,many-to-one correspondence,97015de3-f175-4136-bab8-11dff43fecd9,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckgound,21910,bonsai,cpc_2_1,many-to-one correspondence,587bb8eb-339f-46c1-beee-57014c5f15e3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckkapok,21910,bonsai,cpc_2_1,many-to-one correspondence,107999b8-b063-4dfa-aad8-588ab9afa07a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cklins,21910,bonsai,cpc_2_1,many-to-one correspondence,b8a8bd12-9891-453f-97ab-f9f37dbba531,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckmaize,21910,bonsai,cpc_2_1,many-to-one correspondence,dd7a19d0-5ff5-4a97-94f2-e32df30addf4,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckmust,21910,bonsai,cpc_2_1,many-to-one correspondence,b0d015d9-aca0-46fe-a96c-79fd7ba85431,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckpalm,21910,bonsai,cpc_2_1,many-to-one correspondence,ecf10271-6b72-4015-95a9-4a91c298e47e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckrapes,21910,bonsai,cpc_2_1,many-to-one correspondence,fb2ba67e-8f68-400d-afb5-23d7effabfd1,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ckriceb,21910,bonsai,cpc_2_1,many-to-one correspondence,f5d0699f-2cb6-4818-b983-f33911036470,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksaffl,21910,bonsai,cpc_2_1,many-to-one correspondence,d61df705-9475-4d28-b460-11bb44f3065c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksesam,21910,bonsai,cpc_2_1,many-to-one correspondence,7932b055-0ca4-4d26-aab5-ec018dc232ee,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksoyb,21910,bonsai,cpc_2_1,many-to-one correspondence,be6976c6-78d4-477d-99b2-a948568b4f20,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cksunf,21910,bonsai,cpc_2_1,many-to-one correspondence,8d6c4acd-3314-44b3-94d4-4a5e4041ae4e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cammilk,2121,bonsai,cpc_2_1,one-to-one correspondence,4b699bcb-1687-4a8f-899e-63447ad96387,http://www.w3.org/2004/02/skos/core#exactMatch
C_Canad,1195,bonsai,cpc_2_1,one-to-one correspondence,ed671353-628b-41f2-8ab2-55e2fb86bfc0,http://www.w3.org/2004/02/skos/core#exactMatch
C_Caros,1356,bonsai,cpc_2_1,one-to-one correspondence,39fe9668-6c3e-451d-9c57-377c91221780,http://www.w3.org/2004/02/skos/core#exactMatch
C_Carrs,1251,bonsai,cpc_2_1,one-to-one correspondence,4d807a09-d0c4-452a-8809-540145c3defe,http://www.w3.org/2004/02/skos/core#exactMatch
C_Casen,22260,bonsai,cpc_2_1,one-to-one correspondence,5fb24609-bea3-4ffd-b16e-ec0ed4fcca66,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cashd,21429,bonsai,cpc_2_1,many-to-one correspondence,1de6f784-b014-4c39-9afc-5f45014a894c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cashl,1372,bonsai,cpc_2_1,one-to-one correspondence,96a71859-c09b-4ba2-b058-9d885ea38737,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cashe,1359,bonsai,cpc_2_1,many-to-one correspondence,9396d09f-a174-430b-bd3a-b4cecebe7143,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cassa,1520,bonsai,cpc_2_1,many-to-one correspondence,bc85e358-c7ce-4d36-9bc2-7979dd39ef8a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cassd,1520,bonsai,cpc_2_1,many-to-one correspondence,e28b712b-bf7f-4724-a8a6-163cf017ca0a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Casss,1520,bonsai,cpc_2_1,many-to-one correspondence,9eaf266d-d566-46a3-9757-0aec0caf8b5a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Castd,1359,bonsai,cpc_2_1,many-to-one correspondence,82ac7c0c-6c40-4cdb-9462-23e950067a58,http://www.w3.org/2004/02/skos/core#broadMatch
C_Catmeat,2111,bonsai,cpc_2_1,many-to-one correspondence,b4333e79-9a05-4a5e-a2d5-8d3c52ea88c5,http://www.w3.org/2004/02/skos/core#broadMatch
C_Catmilk,2111,bonsai,cpc_2_1,many-to-one correspondence,1d7c485a-7c25-4976-bffd-36ae2064cad5,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cauli,1213,bonsai,cpc_2_1,one-to-one correspondence,4a523d7a-954d-4104-8528-b725e1222e6c,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cer_prep,1913,bonsai,cpc_2_1,many-to-one correspondence,43a21557-37c8-4e5f-8b9f-afb6e8749a33,http://www.w3.org/2004/02/skos/core#broadMatch
C_Ceres,1199,bonsai,cpc_2_1,many-to-one correspondence,927aa174-0aba-4c0b-98d7-959cb54df51e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cer_brkf,119,bonsai,cpc_2_1,one-to-one correspondence,eea3f256-cca8-49a9-bc31-22b83173600b,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chee_buff,22252,bonsai,cpc_2_1,one-to-one correspondence,7a867619-5dd9-496b-9fed-196a9ec79b9c,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chee_goat,22254,bonsai,cpc_2_1,one-to-one correspondence,fc3cb8db-63f6-4b9e-9ff8-d4c61b558dcf,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chee_proc,22259,bonsai,cpc_2_1,one-to-one correspondence,6fb74a66-580a-4776-8acd-8e27fbcc08c2,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chee_sheep,22253,bonsai,cpc_2_1,one-to-one correspondence,31169f2c-aba0-4bbd-aabd-2e6503bd84b2,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chee_cow_sk,22251,bonsai,cpc_2_1,many-to-one correspondence,1d395d5d-bf2a-4ddf-9cf4-d4dd1a16fdec,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chee_cow_wh,22251,bonsai,cpc_2_1,many-to-one correspondence,0c93643c-56b6-43f6-b294-000e4fff2173,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chers,1344,bonsai,cpc_2_1,many-to-one correspondence,b414034c-b186-426e-a5b3-28790bceb38d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Cherr,1344,bonsai,cpc_2_1,many-to-one correspondence,df541baa-0819-4ddf-a546-e70c0eb84373,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chest,1373,bonsai,cpc_2_1,one-to-one correspondence,a4ce8415-8a38-49c6-af82-6f50ea3e59cc,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chick,1703,bonsai,cpc_2_1,one-to-one correspondence,6228fe7c-d863-4f40-b744-fb08ee42bdd0,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chics,1691,bonsai,cpc_2_1,one-to-one correspondence,d88f3dc4-0463-4cdd-8009-f5f86a1960fe,http://www.w3.org/2004/02/skos/core#exactMatch
C_Chily,23922,bonsai,cpc_2_1,many-to-one correspondence,cff7eb85-71c1-40e5-92aa-630ed0d3227a,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chiln,23922,bonsai,cpc_2_1,many-to-one correspondence,85eb5fa1-232e-4b44-befc-2829c07c0b5c,http://www.w3.org/2004/02/skos/core#broadMatch
C_Chocs,23650,bonsai,cpc_2_1,one-to-one correspondence,a66877a6-37ba-4edf-9c46-9e09423a2faf,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cider,24230,bonsai,cpc_2_1,one-to-one correspondence,016b0b06-1d87-49da-a671-4fc739876dd9,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cinn,1655,bonsai,cpc_2_1,one-to-one correspondence,8c783792-5d72-4aaa-aded-a3a11b9bec4a,http://www.w3.org/2004/02/skos/core#exactMatch
C_Clovs,1656,bonsai,cpc_2_1,one-to-one correspondence,a4c25ed4-2f11-458c-a65f-427856547ed4,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cocoa,1640,bonsai,cpc_2_1,one-to-one correspondence,c53dedb8-aec2-4641-8efd-0a9b4ba606c5,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coco_but,23620,bonsai,cpc_2_1,many-to-one correspondence,f735ebd0-4ca4-4eb8-a6d9-e42da063a3fd,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coco_husk,39150,bonsai,cpc_2_1,one-to-one correspondence,af7d78fd-2d19-4045-b8bd-3a5cc983808d,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coco_pas,23610,bonsai,cpc_2_1,one-to-one correspondence,a0bfc241-f626-405e-ab10-1e72b1336ec5,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coco_pow,2363,bonsai,cpc_2_1,one-to-one correspondence,7610424b-4960-4812-af9f-dcce528dfed0,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cocon,1460,bonsai,cpc_2_1,one-to-one correspondence,0466c505-eca5-4125-bae8-017dbf980b1f,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cocod,21419,bonsai,cpc_2_1,many-to-one correspondence,afaa0f9b-8fce-49a8-9d0b-a48ccbaaeb0f,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coff_ext,23912,bonsai,cpc_2_1,many-to-one correspondence,d41519db-c6f5-42de-bc4a-46debc46c315,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coffn,1610,bonsai,cpc_2_1,one-to-one correspondence,3bbddec3-7bbf-4989-802b-39b3e7a56d08,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coffe_roas,23911,bonsai,cpc_2_1,one-to-one correspondence,92c9d380-cbc7-417f-8901-6ca2b397f4d3,http://www.w3.org/2004/02/skos/core#exactMatch
C_Coff_sub,23912,bonsai,cpc_2_1,many-to-one correspondence,276b12be-c42e-4fab-8fd0-31938571512d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Coirr,26380,bonsai,cpc_2_1,many-to-one correspondence,c999513e-2569-49e6-bf0b-cc4f484fe1cf,http://www.w3.org/2004/02/skos/core#broadMatch
C_Copra,1492,bonsai,cpc_2_1,one-to-one correspondence,ab349c8c-8a29-4039-8842-4bd06ac8d316,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cotton,21800,bonsai,cpc_2_1,one-to-one correspondence,d43638e4-a306-424a-81f9-53cb1f029833,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cottd,143,bonsai,cpc_2_1,one-to-one correspondence,74ce4fe4-6417-465f-8f58-8f90cc4aca0b,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cowpea,1706,bonsai,cpc_2_1,one-to-one correspondence,8af509a6-5e9a-43b3-ad14-3f7fdaab3b17,http://www.w3.org/2004/02/skos/core#exactMatch
C_Crans,1355,bonsai,cpc_2_1,many-to-one correspondence,e4acd669-b1e7-4ced-b69f-76feb331c00e,http://www.w3.org/2004/02/skos/core#broadMatch
C_Creah,22120,bonsai,cpc_2_1,one-to-one correspondence,5c48fea2-c978-497f-8cc8-926f9d0d11b3,http://www.w3.org/2004/02/skos/core#exactMatch
C_Cucus,1232,bonsai,cpc_2_1,one-to-one correspondence,4cabd128-822f-46d0-aed3-c373b040a1a6,http://www.w3.org/2004/02/skos/core#exactMatch
C_Currs,1351,bonsai,cpc_2_1,many-to-one correspondence,6a9a3f9b-73be-4964-905a-ed95a1abe352,http://www.w3.org/2004/02/skos/core#broadMatch
C_Dates,1314,bonsai,cpc_2_1,one-to-one correspondence,d98860ba-acf5-45da-a1e3-ab8ace77c692,http://www.w3.org/2004/02/skos/core#exactMatch
C_Eggpl,1233,bonsai,cpc_2_1,one-to-one correspondence,45a4dbd6-4c31-4ea2-a2a5-dba129db0d1e,http://www.w3.org/2004/02/skos/core#exactMatch
C_Eggsl,231,bonsai,cpc_2_1,one-to-one correspondence,6128c0f6-bacc-4f11-ae93-f00b8ed56c17,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_nes,215,bonsai,cpc_2_1,many-to-one correspondence,b22a0ea1-5f06-4be6-98c4-1a8c3edb1401,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_buff,21513,bonsai,cpc_2_1,one-to-one correspondence,56e7cde6-65fc-4f23-9377-3c7199f170fd,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_cam,21519,bonsai,cpc_2_1,many-to-one correspondence,e176f2b2-3672-416d-8c9f-77ab58fa137f,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_cow,21512,bonsai,cpc_2_1,one-to-one correspondence,292f0dca-b661-478e-a355-571dd7fceeae,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_goat,21515,bonsai,cpc_2_1,one-to-one correspondence,adf62a19-f071-4d26-a380-fca4d5542824,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_live,21524,bonsai,cpc_2_1,one-to-one correspondence,4faf9a5f-199f-4fc5-96ac-bb979e3b8e46,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_othe,21519,bonsai,cpc_2_1,many-to-one correspondence,97470992-4262-4cd6-ae6a-2d8590b4f8ce,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_pig,21521,bonsai,cpc_2_1,one-to-many correspondence,9ec2df48-f8bd-4d63-915d-18e4aab571f9,http://www.w3.org/2004/02/skos/core#narrowMatch
C_Fat_pig,21511,bonsai,cpc_2_1,many-to-many correspondence,54887328-d16b-409f-988a-e364a403c1d3,http://www.w3.org/2004/02/skos/core#relatedMatch
C_Fat_poul,21511,bonsai,cpc_2_1,many-to-one correspondence,2967b8b7-a9bf-4e95-b1eb-dfaac7bf8629,http://www.w3.org/2004/02/skos/core#broadMatch
C_Fat_poul_ren,21522,bonsai,cpc_2_1,one-to-one correspondence,a10ceed2-6f42-42d4-95ee-dea753c7e379,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_sheep,21514,bonsai,cpc_2_1,one-to-one correspondence,16a16bfe-b243-40fd-9fc4-58de85786e18,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_ac,3412,bonsai,cpc_2_1,one-to-one correspondence,e6e0280f-c0d4-4ad8-996f-02ad521fab62,http://www.w3.org/2004/02/skos/core#exactMatch
C_Fat_sub,21910,bonsai,cpc_2_1,many-to-one correspondence,c647689b-b0b3-4e9f-8f8d-31913926422d,http://www.w3.org/2004/02/skos/core#broadMatch
C_Feedn,23220,bonsai,cpc_2_1,many-to-one correspondence,171667f0-6ef6-48fd-9773-cc5519f27f95,http://www.w3.org/2004/02/skos/core#broadMatch
C_oFibrs,1929,bonsai,cpc_2_1,many-to-one correspondence,17918514-a865-428c-9e18-71199981d46b,http://www.w3.org/2004/02/skos/core#broadMatch
C_Figss,1315,bonsai,cpc_2_1,many-to-one correspondence,d1bfd5cf-b57a-4564-a82c-4a0070f4bba8,http://www.w3.org/2004/02/skos/core#broadMatch
C_Figsd,1315,bonsai,cpc_2_1,many-to-one correspondence,683ec80e-af92-4f27-b1ff-723d8d1aa0b9,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flaxw,26380,bonsai,cpc_2_1,many-to-one correspondence,82d11b09-5446-421d-81a9-ee43f3534ba3,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_barl,23120,bonsai,cpc_2_1,many-to-one correspondence,49c25d39-94af-4398-8ec7-05ca6f4329dc,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_buck,23120,bonsai,cpc_2_1,many-to-one correspondence,caa2b865-f4cf-4121-b3d6-4d71e1443333,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_cass,23120,bonsai,cpc_2_1,many-to-one correspondence,69709306-6888-40a4-ac93-59064df4c0ed,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_foni,23120,bonsai,cpc_2_1,many-to-one correspondence,fdf496c3-1094-47e2-9817-8d657037c749,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_frui,23170,bonsai,cpc_2_1,many-to-one correspondence,0f4e163f-461e-47fb-b2d1-49d1c5524446,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_maiz,23170,bonsai,cpc_2_1,many-to-one correspondence,2658b6c6-565d-44ff-a71d-2f5c12534343,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_mill,23120,bonsai,cpc_2_1,many-to-one correspondence,607ef283-87bf-4cf7-a457-141d83f43ae0,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_mixe,23120,bonsai,cpc_2_1,many-to-one correspondence,ebaa8d21-b64f-4fee-8a13-4b426843c444,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_must,23170,bonsai,cpc_2_1,many-to-one correspondence,3309c463-1797-4f9e-8c51-3499177d4487,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_pota,23170,bonsai,cpc_2_1,many-to-one correspondence,198ac1ab-f6e0-4c78-95a2-723bf62f7d23,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_puls,23170,bonsai,cpc_2_1,many-to-one correspondence,72005a67-5660-4625-9640-e6654c2c29ac,http://www.w3.org/2004/02/skos/core#broadMatch
C_Flour_rice,23170,bonsai,cpc_2_1,many-to-one correspondence,cb91e085-3eab-43bd-80d7-2dc711312c37,http://www.w3.org/2004/02/skos/core#broadMatch
