Firma;Benutzer;Benutzergruppe;Recht entzogen;Group Admin
;;;no;
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
1;Firma;Company;BU_BenGruppe.Firma;CHARACTER;x(10);
2;Benutzer;Users;BU_BenGruppe.Benutzer;CHARACTER;x(12);
3;Benutzergruppe;Group;BU_BenGruppe.GruppenName;CHARACTER;x(12);
4;Recht entzogen;Privilege Revoked;BU_BenGruppe.RechtEntzogen;LOGICAL;ja/nein;
5;Group Admin;;;;;
