Textart;Sprache;PlainText;Key 1;Key 2;Key 3
;D;;;;
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
1;Textart;Text Category;BT_Kopf.TextArt;CHARACTER;x(6);
2;Sprache;Language;BT_Kopf.Sprache;CHARACTER;x(3);
3;PlainText;;;;;
4;Key 1;;;;;
5;Key 2;;;;;
6;Key 3;;;;;
