Tabellenname;Spaltenname;Gruppen Anzeige;Gruppen Eingabe
;;*;*
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
1;Tabellenname;Table Name;BU_Spalte.Tabellenname;CHARACTER;x(25);
2;Spaltenname;Column Name;BU_Spalte.Spaltenname;CHARACTER;x(32);
3;Gruppen Anzeige;Groups Released for Display;BU_Spalte.Gruppen_Anzeige;CHARACTER;x(255);
4;Gruppen Eingabe;Groups Released for Entry;BU_Spalte.Gruppen_Eingabe;CHARACTER;x(255);
