Benutzergruppe;Bezeichnung;aktiv;freigeg Firmen
;;yes;*
Column;Column Name;Description / Remark;Location in proALPHA;Data Type;Format
1;Benutzergruppe;Group;BU_Gruppe.GruppenName;CHARACTER;x(12);
2;Bezeichnung;Description User Group;BU_Gruppe.Bezeichnung;CHARACTER;x(30);
3;aktiv;Login;BU_Gruppe.isActive;LOGICAL;ja/nein;
4;freigeg Firmen;Released Companies;BU_Gruppe.freigegebene_Firmen;CHARACTER;x(255);
